[path 0]
  (-12.31, 85.20)
  (-12.31, 85.21)
  (-12.32, 85.21)
  (-12.32, 85.22)
  (-12.33, 85.22)
  (-12.34, 85.23)
  (-12.34, 85.23)
  (-12.35, 85.23)
  (-12.36, 85.24)
  (-12.37, 85.24)
  (-12.37, 85.24)
  (-12.38, 85.24)
  (-12.39, 85.25)
  (-12.40, 85.25)
  (-12.41, 85.25)
  (-12.42, 85.25)
  (-12.43, 85.25)
  (-12.44, 85.25)
  (-12.44, 85.25)
  (-12.45, 85.25)
  (-12.46, 85.25)
  (-12.47, 85.24)
  (-12.48, 85.24)
  (-12.49, 85.24)
  (-12.49, 85.24)
  (-12.50, 85.23)
  (-12.51, 85.23)
  (-12.52, 85.23)
  (-12.52, 85.22)
  (-12.53, 85.22)
  (-12.54, 85.21)
  (-12.54, 85.21)
  (-12.55, 85.20)
  (-12.55, 85.20)
  (-12.56, 85.19)
  (-12.56, 85.19)
  (-12.56, 85.18)
  (-12.56, 85.18)
  (-12.57, 85.17)
  (-12.57, 85.17)
  (-12.57, 85.16)
  (-12.57, 85.15)

[path 5]
  (-12.47, 90.79)
  (-12.47, 90.78)
  (-12.47, 90.77)
  (-12.47, 90.76)
  (-12.47, 90.76)
  (-12.47, 90.75)
  (-12.47, 90.74)
  (-12.46, 90.73)
  (-12.46, 90.73)
  (-12.46, 90.72)
  (-12.45, 90.71)
  (-12.45, 90.71)
  (-12.45, 90.70)
  (-12.44, 90.70)
  (-12.44, 90.69)
  (-12.43, 90.69)
  (-12.43, 90.69)
  (-12.42, 90.68)
  (-12.41, 90.68)
  (-12.41, 90.68)
  (-12.40, 90.68)
  (-12.40, 90.68)
  (-12.39, 90.68)
  (-12.38, 90.68)
  (-12.37, 90.68)
  (-12.37, 90.68)
  (-12.36, 90.68)
  (-12.35, 90.68)
  (-12.34, 90.69)
  (-12.33, 90.69)
  (-12.33, 90.69)
  (-12.32, 90.69)
  (-12.31, 90.70)
  (-12.30, 90.70)
  (-12.30, 90.71)
  (-12.29, 90.71)
  (-12.28, 90.72)
  (-12.28, 90.72)
  (-12.27, 90.73)
  (-12.27, 90.73)
  (-12.26, 90.74)
  (-12.26, 90.74)
  (-12.25, 90.75)
  (-12.25, 90.75)
  (-12.24, 90.76)
  (-12.24, 90.76)
  (-12.24, 90.77)
  (-12.24, 90.78)
  (-12.24, 90.78)
  (-12.24, 90.79)
  (-12.24, 90.79)
  (-12.24, 90.80)
  (-12.24, 90.81)
  (-12.24, 90.81)
  (-12.24, 90.82)
  (-12.24, 90.82)
  (-12.25, 90.83)
  (-12.25, 90.83)
  (-12.25, 90.84)
  (-12.26, 90.84)
  (-12.26, 90.85)
  (-12.27, 90.86)
  (-12.27, 90.86)
  (-12.28, 90.87)
  (-12.29, 90.87)
  (-12.29, 90.88)
  (-12.30, 90.88)
  (-12.31, 90.88)
  (-12.31, 90.89)
  (-12.32, 90.89)
  (-12.33, 90.90)
  (-12.34, 90.90)
  (-12.35, 90.90)
  (-12.35, 90.91)
  (-12.36, 90.91)
  (-12.37, 90.91)
  (-12.38, 90.91)
  (-12.38, 90.91)
  (-12.39, 90.91)
  (-12.40, 90.91)
  (-12.40, 90.91)
  (-12.41, 90.91)
  (-12.42, 90.90)
  (-12.42, 90.90)
  (-12.43, 90.90)
  (-12.43, 90.89)
  (-12.44, 90.89)
  (-12.44, 90.89)
  (-12.45, 90.88)
  (-12.45, 90.87)
  (-12.45, 90.87)
  (-12.46, 90.86)
  (-12.46, 90.86)
  (-12.46, 90.85)
  (-12.47, 90.84)
  (-12.47, 90.83)
  (-12.47, 90.83)
  (-12.47, 90.82)
  (-12.47, 90.81)
  (-12.47, 90.80)
  (-12.47, 90.79)

[path 6]
  (-12.23, 43.63)
  (-12.23, 43.63)
  (-12.24, 43.62)
  (-12.24, 43.62)
  (-12.24, 43.61)
  (-12.24, 43.60)
  (-12.25, 43.60)
  (-12.25, 43.59)
  (-12.25, 43.58)
  (-12.25, 43.58)
  (-12.24, 43.57)
  (-12.24, 43.56)
  (-12.24, 43.56)
  (-12.23, 43.55)
  (-12.23, 43.54)
  (-12.22, 43.54)
  (-12.21, 43.53)
  (-12.21, 43.53)
  (-12.20, 43.53)
  (-12.20, 43.53)
  (-12.19, 43.52)
  (-12.18, 43.52)
  (-12.17, 43.52)
  (-12.16, 43.52)
  (-12.16, 43.51)
  (-12.15, 43.51)
  (-12.14, 43.51)
  (-12.12, 43.51)
  (-12.11, 43.50)
  (-12.10, 43.50)
  (-12.09, 43.50)
  (-12.08, 43.50)
  (-12.07, 43.50)
  (-12.06, 43.50)
  (-12.05, 43.50)
  (-12.03, 43.50)
  (-12.02, 43.50)
  (-12.01, 43.50)
  (-12.00, 43.50)
  (-12.00, 43.50)
  (-11.99, 43.50)
  (-11.98, 43.51)
  (-11.97, 43.51)
  (-11.96, 43.51)
  (-11.95, 43.52)
  (-11.95, 43.52)
  (-11.94, 43.53)
  (-11.93, 43.53)
  (-11.93, 43.54)
  (-11.92, 43.54)
  (-11.92, 43.55)
  (-11.91, 43.55)
  (-11.91, 43.56)
  (-11.91, 43.57)
  (-11.90, 43.57)
  (-11.90, 43.58)
  (-11.90, 43.59)
  (-11.90, 43.60)
  (-11.90, 43.60)
  (-11.90, 43.61)
  (-11.91, 43.62)
  (-11.91, 43.62)
  (-11.91, 43.63)
  (-11.92, 43.64)
  (-11.92, 43.64)
  (-11.93, 43.65)
  (-11.93, 43.65)
  (-11.94, 43.66)
  (-11.94, 43.66)
  (-11.95, 43.67)
  (-11.96, 43.67)
  (-11.97, 43.68)
  (-11.97, 43.68)
  (-11.98, 43.68)
  (-11.99, 43.69)
  (-12.00, 43.69)
  (-12.01, 43.69)
  (-12.02, 43.69)
  (-12.03, 43.69)
  (-12.04, 43.69)
  (-12.05, 43.69)
  (-12.06, 43.69)
  (-12.07, 43.69)
  (-12.09, 43.69)
  (-12.10, 43.69)
  (-12.11, 43.68)
  (-12.12, 43.68)
  (-12.13, 43.68)
  (-12.14, 43.68)
  (-12.15, 43.67)
  (-12.16, 43.67)
  (-12.17, 43.67)
  (-12.17, 43.66)
  (-12.18, 43.66)
  (-12.19, 43.66)
  (-12.20, 43.65)
  (-12.20, 43.65)
  (-12.21, 43.65)
  (-12.22, 43.64)
  (-12.22, 43.64)
  (-12.23, 43.63)

[path 7]
  (-12.28, 100.10)
  (-12.28, 100.09)
  (-12.28, 100.08)
  (-12.28, 100.07)
  (-12.28, 100.06)
  (-12.28, 100.06)
  (-12.27, 100.05)
  (-12.27, 100.04)
  (-12.26, 100.04)
  (-12.26, 100.03)
  (-12.26, 100.03)
  (-12.25, 100.02)
  (-12.24, 100.02)
  (-12.24, 100.01)
  (-12.23, 100.01)
  (-12.23, 100.01)
  (-12.22, 100.01)
  (-12.22, 100.01)
  (-12.21, 100.01)
  (-12.20, 100.01)
  (-12.19, 100.01)
  (-12.18, 100.01)
  (-12.17, 100.01)
  (-12.17, 100.01)
  (-12.16, 100.01)
  (-12.15, 100.01)
  (-12.14, 100.02)
  (-12.13, 100.02)
  (-12.12, 100.02)
  (-12.11, 100.02)
  (-12.10, 100.03)
  (-12.10, 100.03)
  (-12.09, 100.03)
  (-12.08, 100.04)
  (-12.07, 100.04)
  (-12.07, 100.04)
  (-12.06, 100.05)
  (-12.06, 100.05)
  (-12.05, 100.05)
  (-12.05, 100.06)
  (-12.05, 100.06)
  (-12.05, 100.07)
  (-12.05, 100.07)
  (-12.04, 100.08)
  (-12.04, 100.08)
  (-12.04, 100.09)
  (-12.04, 100.10)
  (-12.04, 100.10)
  (-12.04, 100.11)
  (-12.04, 100.12)
  (-12.05, 100.12)
  (-12.05, 100.13)
  (-12.05, 100.14)
  (-12.05, 100.14)
  (-12.05, 100.15)
  (-12.06, 100.16)
  (-12.06, 100.17)
  (-12.06, 100.17)
  (-12.07, 100.18)
  (-12.07, 100.19)
  (-12.08, 100.19)
  (-12.09, 100.20)
  (-12.09, 100.21)
  (-12.10, 100.21)
  (-12.10, 100.22)
  (-12.11, 100.22)
  (-12.12, 100.22)
  (-12.13, 100.23)
  (-12.13, 100.23)
  (-12.14, 100.23)
  (-12.15, 100.23)
  (-12.16, 100.23)
  (-12.16, 100.23)
  (-12.17, 100.23)
  (-12.18, 100.23)
  (-12.19, 100.23)
  (-12.20, 100.23)
  (-12.20, 100.22)
  (-12.21, 100.22)
  (-12.21, 100.22)
  (-12.22, 100.21)
  (-12.22, 100.21)
  (-12.23, 100.20)
  (-12.24, 100.20)
  (-12.24, 100.19)
  (-12.24, 100.19)
  (-12.25, 100.18)
  (-12.25, 100.18)
  (-12.26, 100.17)
  (-12.26, 100.17)
  (-12.27, 100.16)
  (-12.27, 100.15)
  (-12.27, 100.15)
  (-12.27, 100.14)
  (-12.28, 100.14)
  (-12.28, 100.13)
  (-12.28, 100.12)
  (-12.28, 100.12)
  (-12.28, 100.11)
  (-12.28, 100.10)
  (-12.28, 100.10)

[path 8]
  (-12.09, 105.43)
  (-12.09, 105.43)
  (-12.09, 105.42)
  (-12.09, 105.41)
  (-12.09, 105.41)
  (-12.09, 105.40)
  (-12.08, 105.40)
  (-12.08, 105.39)
  (-12.08, 105.38)
  (-12.08, 105.38)
  (-12.07, 105.37)
  (-12.07, 105.37)
  (-12.06, 105.36)
  (-12.06, 105.36)
  (-12.06, 105.35)
  (-12.05, 105.35)
  (-12.05, 105.34)
  (-12.04, 105.34)
  (-12.04, 105.34)
  (-12.03, 105.33)
  (-12.03, 105.33)
  (-12.02, 105.33)
  (-12.01, 105.32)
  (-12.00, 105.32)
  (-12.00, 105.32)
  (-11.99, 105.32)
  (-11.98, 105.31)
  (-11.97, 105.31)
  (-11.96, 105.31)
  (-11.95, 105.31)
  (-11.95, 105.31)
  (-11.94, 105.31)
  (-11.93, 105.32)
  (-11.92, 105.32)
  (-11.91, 105.32)
  (-11.91, 105.32)
  (-11.90, 105.32)
  (-11.89, 105.33)
  (-11.89, 105.33)
  (-11.88, 105.33)
  (-11.87, 105.34)
  (-11.87, 105.34)
  (-11.86, 105.34)
  (-11.85, 105.35)
  (-11.85, 105.35)
  (-11.84, 105.36)
  (-11.84, 105.36)
  (-11.83, 105.37)
  (-11.83, 105.37)
  (-11.82, 105.38)
  (-11.82, 105.38)
  (-11.82, 105.39)
  (-11.81, 105.39)
  (-11.81, 105.40)
  (-11.81, 105.40)
  (-11.81, 105.41)
  (-11.81, 105.41)
  (-11.81, 105.42)
  (-11.81, 105.43)
  (-11.81, 105.43)
  (-11.81, 105.43)
  (-11.81, 105.44)
  (-11.81, 105.44)
  (-11.82, 105.45)
  (-11.82, 105.45)
  (-11.83, 105.45)
  (-11.83, 105.46)
  (-11.84, 105.46)
  (-11.85, 105.46)
  (-11.85, 105.47)
  (-11.86, 105.47)
  (-11.87, 105.47)
  (-11.88, 105.47)
  (-11.89, 105.48)
  (-11.90, 105.48)
  (-11.91, 105.48)
  (-11.92, 105.48)
  (-11.93, 105.48)
  (-11.94, 105.48)
  (-11.95, 105.48)
  (-11.96, 105.48)
  (-11.97, 105.48)
  (-11.98, 105.48)
  (-11.99, 105.48)
  (-12.00, 105.48)
  (-12.01, 105.48)
  (-12.02, 105.47)
  (-12.03, 105.47)
  (-12.04, 105.47)
  (-12.04, 105.47)
  (-12.05, 105.46)
  (-12.06, 105.46)
  (-12.07, 105.46)
  (-12.07, 105.46)
  (-12.08, 105.45)
  (-12.08, 105.45)
  (-12.09, 105.45)
  (-12.09, 105.44)
  (-12.09, 105.44)
  (-12.09, 105.43)
  (-12.09, 105.43)

[path 9]
  (-11.82, 94.10)
  (-11.82, 94.09)
  (-11.83, 94.09)
  (-11.83, 94.08)
  (-11.84, 94.08)
  (-11.84, 94.07)
  (-11.84, 94.07)
  (-11.85, 94.06)
  (-11.85, 94.06)
  (-11.85, 94.05)
  (-11.85, 94.05)
  (-11.85, 94.04)
  (-11.85, 94.04)
  (-11.85, 94.03)
  (-11.85, 94.03)
  (-11.85, 94.02)
  (-11.84, 94.01)
  (-11.84, 94.01)
  (-11.84, 94.00)
  (-11.83, 94.00)
  (-11.83, 93.99)
  (-11.82, 93.99)
  (-11.81, 93.98)
  (-11.81, 93.97)
  (-11.80, 93.97)
  (-11.79, 93.96)
  (-11.78, 93.96)
  (-11.77, 93.95)
  (-11.76, 93.94)
  (-11.75, 93.94)
  (-11.73, 93.93)
  (-11.72, 93.93)
  (-11.71, 93.93)
  (-11.71, 93.92)
  (-11.70, 93.92)
  (-11.69, 93.92)
  (-11.68, 93.92)
  (-11.67, 93.92)
  (-11.67, 93.92)
  (-11.66, 93.92)
  (-11.65, 93.92)
  (-11.65, 93.92)
  (-11.64, 93.92)
  (-11.64, 93.92)
  (-11.63, 93.92)
  (-11.63, 93.93)
  (-11.62, 93.93)
  (-11.62, 93.93)
  (-11.61, 93.94)
  (-11.61, 93.94)
  (-11.60, 93.95)
  (-11.60, 93.96)
  (-11.59, 93.96)
  (-11.59, 93.97)
  (-11.58, 93.98)
  (-11.58, 93.99)
  (-11.58, 93.99)
  (-11.57, 94.00)
  (-11.57, 94.01)
  (-11.57, 94.01)
  (-11.57, 94.02)
  (-11.57, 94.03)
  (-11.57, 94.03)
  (-11.57, 94.04)
  (-11.57, 94.05)
  (-11.57, 94.05)
  (-11.57, 94.06)
  (-11.58, 94.06)
  (-11.58, 94.07)
  (-11.58, 94.08)
  (-11.59, 94.08)
  (-11.59, 94.09)
  (-11.59, 94.09)
  (-11.60, 94.10)
  (-11.60, 94.10)
  (-11.61, 94.11)
  (-11.61, 94.11)
  (-11.62, 94.11)
  (-11.63, 94.12)
  (-11.63, 94.12)
  (-11.64, 94.12)
  (-11.65, 94.12)
  (-11.66, 94.12)
  (-11.67, 94.13)
  (-11.68, 94.13)
  (-11.69, 94.13)
  (-11.70, 94.13)
  (-11.71, 94.13)
  (-11.71, 94.13)
  (-11.72, 94.13)
  (-11.73, 94.12)
  (-11.74, 94.12)
  (-11.75, 94.12)
  (-11.76, 94.12)
  (-11.77, 94.12)
  (-11.78, 94.11)
  (-11.79, 94.11)
  (-11.79, 94.11)
  (-11.80, 94.10)
  (-11.81, 94.10)
  (-11.82, 94.10)

[path 10]
  (-11.81, 96.72)
  (-11.81, 96.71)
  (-11.81, 96.71)
  (-11.80, 96.70)
  (-11.80, 96.70)
  (-11.80, 96.69)
  (-11.80, 96.69)
  (-11.79, 96.68)
  (-11.79, 96.68)
  (-11.78, 96.67)
  (-11.78, 96.67)
  (-11.77, 96.66)
  (-11.77, 96.66)
  (-11.76, 96.65)
  (-11.76, 96.65)
  (-11.75, 96.64)
  (-11.74, 96.64)
  (-11.74, 96.63)
  (-11.73, 96.63)
  (-11.72, 96.62)
  (-11.72, 96.62)
  (-11.71, 96.62)
  (-11.70, 96.62)
  (-11.69, 96.61)
  (-11.68, 96.61)
  (-11.68, 96.61)
  (-11.67, 96.61)
  (-11.66, 96.61)
  (-11.65, 96.62)
  (-11.64, 96.62)
  (-11.63, 96.62)
  (-11.63, 96.62)
  (-11.62, 96.62)
  (-11.61, 96.63)
  (-11.60, 96.63)
  (-11.59, 96.63)
  (-11.59, 96.64)
  (-11.58, 96.64)
  (-11.57, 96.65)
  (-11.57, 96.65)
  (-11.56, 96.66)
  (-11.56, 96.66)
  (-11.56, 96.67)
  (-11.56, 96.68)
  (-11.55, 96.68)
  (-11.55, 96.69)
  (-11.55, 96.69)
  (-11.55, 96.70)
  (-11.55, 96.71)
  (-11.55, 96.71)
  (-11.55, 96.72)
  (-11.55, 96.73)
  (-11.55, 96.73)
