type,x,y
path,21778.0,3194.0
path,21778.0,3194.0
path,4112.0,3160.0
path,4114.0,3146.0
path,4110.0,3123.0
path,4093.0,3095.0
path,4054.0,3083.0
path,3996.0,3107.0
path,3973.0,3151.0
path,3996.0,3165.0
path,4032.0,3174.0
path,4072.0,3158.0
path,4072.0,3158.0
path,25275.0,3150.0
path,25332.0,3111.0
path,25399.0,3069.0
path,25474.0,3049.0
path,25485.0,3076.0
path,25512.0,3092.0
path,25533.0,3077.0
path,25528.0,3053.0
path,25527.0,3020.0
path,25552.0,2967.0
path,25569.0,2953.0
path,25597.0,2924.0
path,25621.0,2888.0
path,25610.0,2870.0
path,25562.0,2857.0
path,25489.0,2868.0
path,25470.0,2886.0
path,25447.0,2905.0
path,25424.0,2910.0
path,25424.0,2901.0
path,25418.0,2881.0
path,25406.0,2857.0
path,25391.0,2848.0
path,25355.0,2807.0
path,25311.0,2742.0
path,25304.0,2723.0
path,25290.0,2702.0
path,25252.0,2690.0
path,25232.0,2698.0
path,25211.0,2742.0
path,25210.0,2786.0
path,25218.0,2786.0
path,25230.0,2792.0
path,25239.0,2806.0
path,25236.0,2813.0
path,25238.0,2833.0
path,25248.0,2862.0
path,25257.0,2871.0
path,25273.0,2893.0
path,25289.0,2923.0
path,25289.0,2932.0
path,25294.0,2949.0
path,25305.0,2968.0
path,25311.0,2970.0
path,25299.0,2988.0
path,25259.0,3024.0
path,25203.0,3061.0
path,25147.0,3098.0
path,25109.0,3155.0
path,25126.0,3175.0
path,25148.0,3194.0
path,25226.0,3174.0
path,25226.0,3174.0
path,3363.0,3072.0
path,3360.0,3040.0
path,3319.0,2995.0
path,3268.0,2976.0
path,3258.0,3002.0
path,3261.0,3048.0
path,3291.0,3094.0
path,3312.0,3094.0
path,3336.0,3090.0
path,3357.0,3063.0
path,3357.0,3063.0
path,21481.0,3023.0
path,21497.0,3008.0
path,21523.0,2955.0
path,21536.0,2902.0
path,21528.0,2902.0
path,21474.0,2955.0
path,21419.0,3018.0
path,21419.0,3031.0
path,21442.0,3039.0
path,21484.0,3029.0
path,21484.0,3029.0
path,25410.0,3006.0
path,25447.0,2983.0
path,25487.0,2944.0
path,25499.0,2879.0
path,25475.0,2857.0
path,25436.0,2845.0
path,25414.0,2860.0
path,25424.0,2877.0
path,25432.0,2898.0
path,25414.0,2933.0
path,25383.0,2949.0
path,25343.0,2984.0
path,25326.0,3019.0
path,25332.0,3019.0
path,25359.0,3010.0
path,25404.0,2990.0
path,25404.0,2990.0
path,4151.0,2975.0
path,4152.0,2964.0
path,4156.0,2938.0
path,4164.0,2905.0
path,4175.0,2888.0
path,4203.0,2873.0
path,4224.0,2876.0
path,4220.0,2885.0
path,4220.0,2900.0
path,4230.0,2915.0
path,4249.0,2915.0
path,4270.0,2884.0
path,4274.0,2836.0
path,4258.0,2820.0
path,4210.0,2805.0
path,4162.0,2806.0
path,4162.0,2813.0
path,4153.0,2831.0
path,4133.0,2856.0
path,4113.0,2868.0
path,4086.0,2910.0
path,4073.0,2966.0
path,4086.0,2979.0
path,4124.0,2980.0
path,4162.0,2961.0
path,4162.0,2961.0
path,8497.0,2947.0
path,8497.0,2927.0
path,8472.0,2892.0
path,8431.0,2867.0
path,8426.0,2870.0
path,8417.0,2884.0
path,8408.0,2909.0
path,8408.0,2923.0
path,8415.0,2942.0
path,8440.0,2961.0
path,8458.0,2961.0
path,8483.0,2956.0
path,8508.0,2937.0
path,8508.0,2937.0
path,3348.0,2892.0
path,3348.0,2878.0
path,3343.0,2850.0
path,3332.0,2818.0
path,3324.0,2814.0
path,3316.0,2805.0
path,3316.0,2788.0
path,3333.0,2771.0
path,3347.0,2714.0
path,3342.0,2657.0
path,3334.0,2657.0
path,3322.0,2652.0
path,3313.0,2642.0
path,3325.0,2622.0
path,3319.0,2572.0
path,3289.0,2522.0
path,3261.0,2522.0
path,3221.0,2537.0
path,3192.0,2575.0
path,3196.0,2584.0
path,3204.0,2614.0
path,3212.0,2661.0
path,3213.0,2682.0
path,3221.0,2715.0
path,3247.0,2757.0
path,3261.0,2764.0
path,3280.0,2777.0
path,3293.0,2790.0
path,3279.0,2790.0
path,3261.0,2822.0
path,3255.0,2865.0
path,3271.0,2882.0
path,3314.0,2888.0
path,3357.0,2871.0
path,3357.0,2871.0
path,20947.0,2878.0
path,20947.0,2871.0
path,20937.0,2858.0
path,20915.0,2844.0
path,20902.0,2844.0
path,20840.0,2842.0
path,20730.0,2837.0
path,20634.0,2831.0
path,20514.0,2839.0
path,20474.0,2862.0
path,20544.0,2875.0
path,20716.0,2886.0
path,20888.0,2882.0
path,20888.0,2882.0
path,25572.0,2852.0
path,25629.0,2813.0
path,25697.0,2760.0
path,25738.0,2707.0
path,25724.0,2707.0
path,25710.0,2704.0
path,25710.0,2673.0
path,25723.0,2648.0
path,25742.0,2620.0
path,25773.0,2602.0
path,25781.0,2608.0
path,25795.0,2628.0
path,25809.0,2658.0
path,25809.0,2669.0
path,25814.0,2688.0
path,25825.0,2707.0
path,25832.0,2707.0
path,25842.0,2695.0
path,25849.0,2665.0
path,25845.0,2636.0
path,25851.0,2594.0
path,25865.0,2576.0
path,25869.0,2586.0
path,25997.0,2510.0
path,26125.0,2422.0
path,26125.0,2408.0
path,26110.0,2374.0
path,26084.0,2340.0
path,26076.0,2340.0
path,26033.0,2362.0
path,25955.0,2411.0
path,25893.0,2460.0
path,25807.0,2512.0
path,25721.0,2526.0
path,25721.0,2519.0
path,25717.0,2506.0
path,25708.0,2493.0
path,25703.0,2493.0
path,25691.0,2482.0
path,25676.0,2457.0
path,25672.0,2443.0
path,25659.0,2418.0
path,25639.0,2393.0
path,25631.0,2393.0
path,25614.0,2378.0
path,25594.0,2342.0
path,25590.0,2323.0
path,25576.0,2285.0
path,25554.0,2244.0
path,25547.0,2241.0
path,25533.0,2230.0
path,25519.0,2212.0
path,25519.0,2206.0
path,25507.0,2176.0
path,25480.0,2124.0
path,25435.0,2061.0
path,25382.0,1984.0
path,25323.0,1889.0
path,25319.0,1879.0
path,25309.0,1861.0
path,25295.0,1843.0
path,25290.0,1843.0
path,25280.0,1833.0
path,25268.0,1811.0
path,25265.0,1786.0
path,25248.0,1754.0
path,25211.0,1735.0
path,25200.0,1742.0
path,25189.0,1754.0
path,25187.0,1776.0
path,25246.0,1845.0
path,25311.0,1925.0
path,25373.0,2026.0
path,25373.0,2029.0
path,25386.0,2050.0
path,25415.0,2088.0
path,25432.0,2106.0
path,25462.0,2143.0
path,25492.0,2185.0
path,25492.0,2191.0
path,25503.0,2214.0
path,25528.0,2254.0
path,25542.0,2270.0
path,25567.0,2308.0
path,25592.0,2356.0
path,25592.0,2366.0
path,25598.0,2386.0
path,25612.0,2409.0
path,25619.0,2412.0
path,25642.0,2436.0
path,25676.0,2482.0
path,25698.0,2523.0
path,25720.0,2564.0
path,25704.0,2643.0
path,25684.0,2664.0
path,25634.0,2713.0
path,25567.0,2774.0
path,25549.0,2788.0
path,25524.0,2813.0
path,25506.0,2841.0
path,25513.0,2843.0
path,25522.0,2854.0
path,25528.0,2873.0
path,25519.0,2896.0
path,25531.0,2912.0
path,25602.0,2889.0
path,25602.0,2889.0
path,5818.0,2858.0
path,5818.0,2832.0
path,5823.0,2779.0
path,5835.0,2719.0
path,5851.0,2703.0
path,5854.0,2677.0
path,5835.0,2660.0
path,5809.0,2671.0
path,5742.0,2676.0
path,5666.0,2665.0
path,5662.0,2657.0
path,5644.0,2643.0
path,5615.0,2629.0
path,5603.0,2629.0
path,5574.0,2622.0
path,5535.0,2606.0
path,5513.0,2586.0
path,5454.0,2576.0
path,5395.0,2592.0
path,5395.0,2614.0
path,5479.0,2678.0
path,5591.0,2734.0
path,5601.0,2732.0
path,5619.0,2731.0
path,5637.0,2735.0
path,5637.0,2749.0
path,5669.0,2770.0
path,5714.0,2780.0
path,5723.0,2772.0
path,5735.0,2772.0
path,5745.0,2807.0
path,5744.0,2839.0
path,5746.0,2884.0
path,5758.0,2929.0
path,5767.0,2929.0
path,5780.0,2914.0
path,5793.0,2866.0
path,5793.0,2866.0
path,7949.0,2889.0
path,7957.0,2870.0
path,7876.0,2715.0
path,7775.0,2560.0
path,7749.0,2560.0
path,7732.0,2606.0
path,7753.0,2715.0
path,7789.0,2776.0
path,7857.0,2855.0
path,7937.0,2901.0
path,7937.0,2901.0
path,4251.0,2876.0
path,4251.0,2871.0
path,4246.0,2861.0
path,4234.0,2851.0
path,4225.0,2851.0
path,4216.0,2848.0
path,4216.0,2836.0
path,4232.0,2820.0
path,4247.0,2792.0
path,4244.0,2764.0
path,4227.0,2764.0
path,4188.0,2800.0
path,4158.0,2850.0
path,4166.0,2863.0
path,4211.0,2876.0
path,4256.0,2876.0
path,4256.0,2876.0
path,24893.0,2849.0
path,24924.0,2774.0
path,25037.0,2449.0
path,25145.0,2116.0
path,25142.0,2111.0
path,25141.0,2100.0
path,25146.0,2085.0
path,25151.0,2082.0
path,25161.0,2067.0
path,25171.0,2041.0
path,25171.0,2030.0
path,25178.0,1999.0
path,25194.0,1955.0
path,25213.0,1926.0
path,25224.0,1881.0
path,25203.0,1836.0
path,25180.0,1836.0
path,25139.0,1877.0
path,25069.0,2040.0
path,25065.0,2055.0
path,25054.0,2085.0
path,25038.0,2118.0
path,25033.0,2121.0
path,25024.0,2136.0
path,25015.0,2163.0
path,25015.0,2186.0
path,24972.0,2339.0
path,24918.0,2503.0
path,24908.0,2514.0
path,24901.0,2555.0
path,24906.0,2600.0
path,24915.0,2603.0
path,24924.0,2612.0
path,24924.0,2637.0
path,24910.0,2664.0
path,24896.0,2707.0
path,24896.0,2750.0
path,24901.0,2750.0
path,24918.0,2733.0
path,24944.0,2696.0
path,24944.0,2696.0
path,5069.0,2631.0
path,5079.0,2623.0
path,5097.0,2592.0
path,5117.0,2534.0
path,5119.0,2497.0
path,5119.0,2452.0
path,5103.0,2404.0
path,5078.0,2399.0
path,5044.0,2411.0
path,5010.0,2481.0
path,5009.0,2531.0
path,5013.0,2587.0
path,5043.0,2623.0
path,5043.0,2623.0
path,5539.0,2554.0
path,5543.0,2534.0
path,5485.0,2475.0
path,5391.0,2416.0
path,5355.0,2416.0
path,5324.0,2450.0
path,5333.0,2508.0
path,5370.0,2532.0
path,5450.0,2556.0
path,5535.0,2557.0
path,5535.0,2557.0
path,5037.0,2464.0
path,5037.0,2438.0
path,5043.0,2390.0
path,5058.0,2334.0
path,5076.0,2319.0
path,5096.0,2320.0
path,5099.0,2338.0
path,5090.0,2347.0
path,5081.0,2362.0
path,5081.0,2386.0
path,5098.0,2403.0
path,5119.0,2413.0
path,5157.0,2320.0
path,5166.0,2268.0
path,5187.0,2171.0
path,5214.0,2071.0
path,5219.0,2067.0
path,5227.0,2048.0
path,5232.0,2015.0
path,5229.0,2001.0
path,5230.0,1952.0
path,5239.0,1874.0
path,5246.0,1845.0
path,5257.0,1786.0
path,5265.0,1721.0
path,5263.0,1714.0
path,5263.0,1701.0
path,5268.0,1688.0
path,5274.0,1688.0
path,5284.0,1675.0
path,5294.0,1645.0
path,5294.0,1629.0
path,5302.0,1585.0
path,5320.0,1523.0
path,5331.0,1505.0
path,5353.0,1443.0
path,5379.0,1345.0
path,5383.0,1309.0
path,5394.0,1240.0
path,5410.0,1165.0
path,5414.0,1160.0
path,5424.0,1137.0
path,5437.0,1097.0
path,5439.0,1081.0
path,5451.0,1026.0
path,5472.0,941.0
path,5480.0,911.0
path,5498.0,847.0
path,5519.0,772.0
path,5523.0,759.0
path,5522.0,730.0
path,5508.0,686.0
path,5482.0,656.0
path,5454.0,637.0
path,5466.0,538.0
path,5476.0,519.0
path,5490.0,481.0
path,5501.0,438.0
path,5498.0,432.0
path,5497.0,417.0
path,5501.0,395.0
path,5506.0,388.0
path,5521.0,339.0
path,5543.0,245.0
path,5550.0,199.0
path,5569.0,111.0
path,5595.0,17.0
path,5603.0,11.0
path,5617.0,-15.0
path,5631.0,-60.0
path,5631.0,-78.0
path,5636.0,-114.0
path,5647.0,-153.0
path,5653.0,-157.0
path,5661.0,-170.0
path,5666.0,-190.0
path,5658.0,-212.0
path,5675.0,-287.0
path,5710.0,-362.0
path,5730.0,-362.0
path,5762.0,-388.0
path,5786.0,-439.0
path,5782.0,-450.0
path,5780.0,-469.0
path,5784.0,-488.0
path,5800.0,-488.0
path,5813.0,-537.0
path,5809.0,-603.0
path,5799.0,-613.0
path,5787.0,-634.0
path,5781.0,-666.0
path,5796.0,-696.0
path,5818.0,-780.0
path,5828.0,-860.0
path,5813.0,-855.0
path,5777.0,-788.0
path,5733.0,-657.0
path,5729.0,-629.0
path,5718.0,-571.0
path,5703.0,-504.0
path,5692.0,-484.0
path,5652.0,-332.0
path,5612.0,-154.0
path,5612.0,-143.0
path,5606.0,-119.0
path,5593.0,-89.0
path,5586.0,-83.0
path,5567.0,-34.0
path,5541.0,60.0
path,5533.0,106.0
path,5516.0,194.0
path,5495.0,287.0
path,5491.0,293.0
path,5481.0,317.0
path,5468.0,357.0
path,5465.0,374.0
path,5454.0,418.0
path,5436.0,478.0
path,5424.0,508.0
path,5397.0,598.0
path,5346.0,813.0
path,5340.0,849.0
path,5324.0,917.0
path,5303.0,988.0
path,5298.0,992.0
path,5287.0,1009.0
path,5275.0,1039.0
path,5273.0,1052.0
path,5265.0,1090.0
path,5250.0,1144.0
path,5239.0,1173.0
path,5202.0,1323.0
path,5157.0,1533.0
path,5155.0,1550.0
path,5142.0,1623.0
path,5117.0,1748.0
path,5079.0,1915.0
path,5021.0,2245.0
path,4980.0,2575.0
path,4986.0,2575.0
path,4997.0,2556.0
path,5008.0,2512.0
path,5008.0,2512.0
path,8694.0,2476.0
path,8695.0,2462.0
path,8699.0,2430.0
path,8706.0,2390.0
path,8717.0,2360.0
path,8734.0,2272.0
path,8745.0,2168.0
path,8737.0,2147.0
path,8711.0,2126.0
path,8688.0,2128.0
path,8689.0,2137.0
path,8689.0,2157.0
path,8688.0,2182.0
path,8686.0,2188.0
path,8682.0,2205.0
path,8669.0,2294.0
path,8667.0,2310.0
path,8660.0,2341.0
path,8650.0,2376.0
path,8637.0,2388.0
path,8630.0,2412.0
path,8641.0,2433.0
path,8651.0,2431.0
path,8668.0,2418.0
path,8686.0,2390.0
path,8686.0,2390.0
path,20568.0,2328.0
path,20575.0,2321.0
path,20587.0,2301.0
path,20599.0,2270.0
path,20599.0,2255.0
path,20593.0,2237.0
path,20561.0,2222.0
path,20533.0,2224.0
path,20499.0,2232.0
path,20463.0,2263.0
path,20460.0,2286.0
path,20460.0,2313.0
path,20480.0,2340.0
path,20493.0,2340.0
path,20522.0,2335.0
path,20558.0,2323.0
path,20558.0,2323.0
path,6561.0,2190.0
path,6567.0,2165.0
path,6582.0,2117.0
path,6602.0,2066.0
path,6614.0,2059.0
path,6625.0,1985.0
path,6624.0,1911.0
path,6619.0,1911.0
path,6609.0,1904.0
path,6599.0,1888.0
path,6599.0,1877.0
path,6605.0,1863.0
path,6627.0,1854.0
path,6644.0,1860.0
path,6664.0,1864.0
path,6679.0,1855.0
path,6675.0,1845.0
path,6674.0,1829.0
path,6682.0,1813.0
path,6690.0,1813.0
path,6705.0,1804.0
path,6720.0,1785.0
path,6720.0,1774.0
path,6725.0,1751.0
path,6735.0,1725.0
path,6741.0,1722.0
path,6751.0,1708.0
path,6761.0,1685.0
path,6761.0,1676.0
path,6775.0,1630.0
path,6806.0,1548.0
path,6824.0,1512.0
path,6864.0,1430.0
path,6914.0,1327.0
path,6925.0,1305.0
path,6944.0,1258.0
path,6963.0,1202.0
path,6963.0,1193.0
path,6967.0,1172.0
path,6976.0,1145.0
path,6984.0,1137.0
path,7032.0,908.0
path,7082.0,634.0
path,7082.0,626.0
path,7084.0,591.0
path,7089.0,531.0
path,7091.0,506.0
path,7098.0,414.0
path,7109.0,264.0
path,7113.0,200.0
path,7125.0,86.0
path,7146.0,-42.0
path,7154.0,-54.0
path,7168.0,-86.0
path,7180.0,-131.0
path,7176.0,-165.0
path,7189.0,-292.0
path,7212.0,-419.0
path,7217.0,-419.0
path,7226.0,-428.0
path,7235.0,-447.0
path,7235.0,-457.0
path,7242.0,-478.0
path,7257.0,-503.0
path,7265.0,-506.0
path,7280.0,-520.0
path,7295.0,-546.0
path,7295.0,-557.0
path,7304.0,-582.0
path,7324.0,-614.0
path,7335.0,-621.0
path,7355.0,-637.0
path,7375.0,-658.0
path,7375.0,-673.0
path,7323.0,-700.0
path,7240.0,-719.0
path,7222.0,-714.0
path,7170.0,-709.0
path,7094.0,-709.0
path,7070.0,-713.0
path,7023.0,-719.0
path,6974.0,-722.0
path,6963.0,-711.0
path,6980.0,-684.0
path,7030.0,-654.0
path,7048.0,-652.0
path,7087.0,-649.0
path,7133.0,-645.0
path,7151.0,-644.0
path,7166.0,-609.0
path,7160.0,-536.0
path,7149.0,-518.0
path,7124.0,-460.0
path,7092.0,-372.0
path,7084.0,-342.0
path,7064.0,-280.0
path,7037.0,-209.0
path,7026.0,-196.0
path,7014.0,-167.0
path,7008.0,-102.0
path,7013.0,-75.0
path,7018.0,-3.0
path,7019.0,96.0
path,7015.0,124.0
path,7006.0,201.0
path,6994.0,311.0
path,6976.0,549.0
path,6929.0,912.0
path,6813.0,1422.0
path,6765.0,1524.0
path,6695.0,1684.0
path,6625.0,1868.0
path,6625.0,1878.0
path,6618.0,1899.0
path,6603.0,1924.0
path,6595.0,1927.0
path,6580.0,1943.0
path,6565.0,1971.0
path,6565.0,1984.0
path,6559.0,2016.0
path,6545.0,2059.0
path,6525.0,2088.0
path,6495.0,2230.0
path,6481.0,2378.0
path,6506.0,2388.0
path,6534.0,2395.0
path,6573.0,2357.0
path,6573.0,2357.0
path,3142.0,2347.0
path,3142.0,2333.0
path,3138.0,2308.0
path,3128.0,2283.0
path,3123.0,2283.0
path,3113.0,2290.0
path,3103.0,2306.0
path,3103.0,2314.0
path,3099.0,2326.0
path,3089.0,2335.0
path,3068.0,2322.0
path,3057.0,2277.0
path,3071.0,2232.0
path,3085.0,2232.0
path,3112.0,2228.0
path,3142.0,2219.0
path,3145.0,2214.0
path,3190.0,2200.0
path,3283.0,2179.0
path,3332.0,2173.0
path,3436.0,2158.0
path,3560.0,2137.0
path,3580.0,2132.0
path,3626.0,2123.0
path,3684.0,2114.0
path,3698.0,2114.0
path,3719.0,2108.0
path,3740.0,2088.0
path,3740.0,2077.0
path,3736.0,2057.0
path,3726.0,2037.0
path,3721.0,2037.0
path,3711.0,2041.0
path,3701.0,2050.0
path,3701.0,2054.0
path,3690.0,2060.0
path,3665.0,2064.0
path,3650.0,2061.0
path,3619.0,2062.0
path,3578.0,2074.0
path,3564.0,2088.0
path,3536.0,2104.0
path,3470.0,2115.0
path,3440.0,2111.0
path,3392.0,2108.0
path,3344.0,2111.0
path,3344.0,2117.0
path,3331.0,2125.0
path,3301.0,2130.0
path,3282.0,2126.0
path,3252.0,2124.0
path,3222.0,2129.0
path,3222.0,2135.0
path,3212.0,2146.0
path,3189.0,2157.0
path,3176.0,2157.0
path,3148.0,2162.0
path,3113.0,2174.0
path,3107.0,2180.0
path,3075.0,2191.0
path,3018.0,2203.0
path,2973.0,2204.0
path,2915.0,2222.0
path,2898.0,2246.0
path,2911.0,2248.0
path,2930.0,2256.0
path,2945.0,2274.0
path,2937.0,2294.0
path,2952.0,2338.0
path,2995.0,2382.0
path,3014.0,2382.0
path,3038.0,2377.0
path,3062.0,2352.0
path,3062.0,2352.0
path,24976.0,2295.0
path,24984.0,2266.0
path,25002.0,2200.0
path,25024.0,2117.0
path,25028.0,2101.0
path,25041.0,2063.0
path,25063.0,2016.0
path,25071.0,2006.0
path,25083.0,1981.0
path,25091.0,1947.0
path,25088.0,1938.0
path,25086.0,1916.0
path,25089.0,1888.0
path,25094.0,1882.0
path,25112.0,1840.0
path,25143.0,1759.0
path,25155.0,1721.0
path,25184.0,1633.0
path,25223.0,1523.0
path,25233.0,1501.0
path,25251.0,1443.0
path,25271.0,1363.0
path,25272.0,1341.0
path,25278.0,1299.0
path,25289.0,1254.0
path,25294.0,1251.0
path,25307.0,1228.0
path,25326.0,1183.0
path,25336.0,1139.0
path,25375.0,989.0
path,25422.0,812.0
path,25425.0,802.0
path,25437.0,784.0
path,25457.0,766.0
path,25465.0,766.0
path,25479.0,762.0
path,25493.0,752.0
path,25493.0,732.0
path,25445.0,721.0
path,25392.0,731.0
path,25389.0,744.0
path,25378.0,762.0
path,25358.0,776.0
path,25348.0,773.0
path,25332.0,777.0
path,25312.0,800.0
path,25308.0,815.0
path,25299.0,853.0
path,25286.0,904.0
path,25281.0,920.0
path,25279.0,942.0
path,25289.0,964.0
path,25298.0,964.0
path,25314.0,968.0
path,25330.0,977.0
path,25330.0,982.0
path,25322.0,989.0
path,25303.0,993.0
path,25284.0,988.0
path,25243.0,1025.0
path,25202.0,1106.0
path,25202.0,1118.0
path,25193.0,1150.0
path,25173.0,1196.0
path,25162.0,1210.0
path,25142.0,1241.0
path,25122.0,1279.0
path,25122.0,1299.0
path,25148.0,1312.0
path,25186.0,1302.0
path,25196.0,1282.0
path,25207.0,1265.0
path,25212.0,1281.0
path,25205.0,1330.0
path,25181.0,1411.0
path,25139.0,1492.0
path,25131.0,1492.0
path,25106.0,1528.0
path,25063.0,1618.0
path,25047.0,1668.0
path,25013.0,1762.0
path,24974.0,1862.0
path,24969.0,1867.0
path,24960.0,1887.0
path,24951.0,1922.0
path,24951.0,1936.0
path,24942.0,1985.0
path,24922.0,2063.0
path,24911.0,2092.0
path,24891.0,2149.0
path,24871.0,2211.0
path,24871.0,2229.0
path,24888.0,2240.0
path,24917.0,2228.0
path,24929.0,2204.0
path,24941.0,2179.0
path,24936.0,2224.0
path,24924.0,2274.0
path,24938.0,2302.0
path,24968.0,2277.0
path,24968.0,2277.0
path,5974.0,2285.0
path,5974.0,2262.0
path,5951.0,2222.0
path,5905.0,2187.0
path,5900.0,2188.0
path,5883.0,2187.0
path,5856.0,2181.0
path,5847.0,2177.0
path,5821.0,2172.0
path,5784.0,2170.0
path,5771.0,2173.0
path,5751.0,2173.0
path,5731.0,2165.0
path,5731.0,2158.0
path,5710.0,2137.0
path,5663.0,2107.0
path,5636.0,2098.0
path,5578.0,2077.0
path,5507.0,2051.0
path,5465.0,2035.0
path,5401.0,2024.0
path,5341.0,2037.0
path,5343.0,2050.0
path,5354.0,2074.0
path,5377.0,2101.0
path,5388.0,2103.0
path,5418.0,2115.0
path,5461.0,2137.0
path,5474.0,2147.0
path,5517.0,2168.0
path,5585.0,2193.0
path,5609.0,2196.0
path,5656.0,2206.0
path,5706.0,2221.0
path,5709.0,2226.0
path,5725.0,2235.0
path,5754.0,2244.0
path,5767.0,2244.0
path,5794.0,2249.0
path,5824.0,2259.0
path,5827.0,2265.0
path,5846.0,2275.0
path,5882.0,2285.0
path,5906.0,2285.0
path,5935.0,2281.0
path,5964.0,2257.0
path,5964.0,2257.0
path,3484.0,2176.0
path,3598.0,2159.0
path,3718.0,2139.0
path,3838.0,2098.0
path,3838.0,2081.0
path,3826.0,2063.0
path,3798.0,2061.0
path,3791.0,2068.0
path,3758.0,2081.0
path,3698.0,2096.0
path,3672.0,2098.0
path,3609.0,2103.0
path,3527.0,2111.0
path,3508.0,2114.0
path,3465.0,2120.0
path,3413.0,2126.0
path,3395.0,2126.0
path,3372.0,2136.0
path,3361.0,2158.0
path,3369.0,2166.0
path,3360.0,2176.0
path,3473.0,2168.0
path,3473.0,2168.0
path,4443.0,2154.0
path,4443.0,2149.0
path,4452.0,2138.0
path,4472.0,2124.0
path,4500.0,2117.0
path,4525.0,2090.0
path,4521.0,2063.0
path,4495.0,2063.0
path,4444.0,2087.0
path,4403.0,2127.0
path,4411.0,2139.0
path,4436.0,2152.0
path,4461.0,2153.0
path,4461.0,2153.0
path,7366.0,2101.0
path,7366.0,2084.0
path,7360.0,2059.0
path,7338.0,2032.0
path,7319.0,2029.0
path,7296.0,2030.0
path,7273.0,2051.0
path,7273.0,2076.0
path,7287.0,2114.0
path,7322.0,2147.0
path,7328.0,2145.0
path,7338.0,2131.0
path,7348.0,2104.0
path,7348.0,2104.0
path,4199.0,2100.0
path,4209.0,2074.0
path,4204.0,2009.0
path,4179.0,1944.0
path,4156.0,1944.0
path,4119.0,1990.0
path,4099.0,2056.0
path,4114.0,2074.0
path,4152.0,2092.0
path,4197.0,2091.0
path,4197.0,2091.0
path,5561.0,2091.0
path,5577.0,2072.0
path,5582.0,2037.0
path,5558.0,2002.0
path,5542.0,2002.0
path,5516.0,1995.0
path,5487.0,1974.0
path,5484.0,1963.0
path,5469.0,1940.0
path,5443.0,1914.0
path,5431.0,1911.0
path,5410.0,1899.0
path,5389.0,1880.0
path,5389.0,1858.0
path,5372.0,1842.0
path,5349.0,1851.0
path,5346.0,1863.0
path,5337.0,1895.0
path,5325.0,1940.0
path,5319.0,1958.0
path,5315.0,1980.0
path,5326.0,2001.0
path,5375.0,1996.0
path,5447.0,1998.0
path,5524.0,2019.0
path,5530.0,2042.0
path,5559.0,2068.0
path,5606.0,2073.0
path,5606.0,2073.0
path,8954.0,2062.0
path,8968.0,2047.0
path,8982.0,2029.0
path,8973.0,1994.0
path,8960.0,1984.0
path,8942.0,1965.0
path,8931.0,1946.0
path,8940.0,1946.0
path,8952.0,1936.0
path,8962.0,1909.0
path,8960.0,1889.0
path,8951.0,1861.0
path,8928.0,1833.0
path,8912.0,1833.0
path,8892.0,1839.0
path,8873.0,1872.0
path,8874.0,1893.0
path,8871.0,1925.0
path,8859.0,1957.0
path,8845.0,1957.0
path,8825.0,1998.0
path,8818.0,2051.0
path,8830.0,2064.0
path,8884.0,2071.0
path,8955.0,2062.0
path,8955.0,2062.0
path,8687.0,2043.0
path,8693.0,2035.0
path,8702.0,2012.0
path,8707.0,1978.0
path,8703.0,1964.0
path,8703.0,1943.0
path,8718.0,1917.0
path,8737.0,1911.0
path,8766.0,1866.0
path,8778.0,1821.0
path,8768.0,1821.0
path,8758.0,1745.0
path,8759.0,1659.0
path,8769.0,1649.0
path,8778.0,1595.0
path,8777.0,1541.0
path,8763.0,1541.0
path,8730.0,1608.0
path,8696.0,1728.0
path,8695.0,1755.0
path,8689.0,1805.0
path,8678.0,1855.0
path,8673.0,1855.0
path,8666.0,1869.0
path,8661.0,1899.0
path,8664.0,1916.0
path,8665.0,1946.0
path,8661.0,1976.0
path,8657.0,1976.0
path,8649.0,1983.0
path,8641.0,1998.0
path,8641.0,2017.0
path,8655.0,2036.0
path,8685.0,2036.0
path,8685.0,2036.0
path,23239.0,1956.0
path,23242.0,1948.0
path,23254.0,1936.0
path,23275.0,1927.0
path,23285.0,1931.0
path,23300.0,1931.0
path,23315.0,1921.0
path,23315.0,1904.0
path,23329.0,1885.0
path,23374.0,1879.0
path,23391.0,1886.0
path,23408.0,1895.0
path,23411.0,1904.0
path,23401.0,1905.0
path,23383.0,1911.0
path,23365.0,1923.0
path,23365.0,1944.0
path,23420.0,1949.0
path,23478.0,1932.0
path,23481.0,1910.0
path,23483.0,1888.0
path,23405.0,1851.0
path,23397.0,1849.0
path,23371.0,1840.0
path,23332.0,1824.0
path,23311.0,1812.0
path,23285.0,1801.0
path,23247.0,1806.0
path,23230.0,1829.0
path,23213.0,1900.0
path,23213.0,1977.0
path,23233.0,1986.0
path,23258.0,1994.0
path,23289.0,1986.0
path,23289.0,1986.0
path,9005.0,1936.0
path,9005.0,1918.0
path,9000.0,1893.0
path,8981.0,1868.0
path,8958.0,1868.0
path,8923.0,1883.0
path,8896.0,1918.0
path,8906.0,1944.0
path,8952.0,1962.0
path,8998.0,1952.0
path,8998.0,1952.0
path,23183.0,1946.0
path,23191.0,1921.0
path,23200.0,1896.0
path,23163.0,1863.0
path,23119.0,1855.0
path,23068.0,1862.0
