type,x,y
path,24455.0,-1636.0
path,24419.0,-1393.0
path,24399.0,-1314.0
path,24372.0,-1137.0
path,24361.0,-966.0
path,24368.0,-968.0
path,24381.0,-987.0
path,24395.0,-1025.0
path,24396.0,-1067.0
path,24404.0,-1147.0
path,24427.0,-1286.0
path,24441.0,-1342.0
path,24459.0,-1422.0
path,24484.0,-1572.0
path,24486.0,-1602.0
path,24493.0,-1669.0
path,24504.0,-1752.0
path,24510.0,-1779.0
path,24516.0,-1806.0
path,26311.0,-1833.0
path,28100.0,-1833.0
path,29889.0,-1833.0
path,31678.0,-1797.0
path,31678.0,-1761.0
path,31693.0,-1687.0
path,31726.0,-1601.0
path,31732.0,-1598.0
path,31741.0,-1557.0
path,31749.0,-1470.0
path,31746.0,-1378.0
path,31726.0,-1296.0
path,31875.0,-1210.0
path,31981.0,-1207.0
path,32091.0,-1208.0
path,32201.0,-1295.0
path,32201.0,-1367.0
path,32185.0,-1515.0
path,32153.0,-1663.0
path,32149.0,-1663.0
path,32141.0,-1676.0
path,32133.0,-1706.0
path,32133.0,-1736.0
path,32133.0,-1766.0
path,32518.0,-1796.0
path,32903.0,-1796.0
path,32903.0,-1734.0
path,32903.0,-1697.0
path,32913.0,-1603.0
path,32938.0,-1461.0
path,32951.0,-1416.0
path,32982.0,-1299.0
path,33021.0,-1138.0
path,33049.0,-986.0
path,33087.0,-786.0
path,33144.0,-516.0
path,33184.0,-369.0
path,33295.0,83.0
path,33411.0,583.0
path,33414.0,611.0
path,33433.0,708.0
path,33468.0,863.0
path,33564.0,1196.0
path,33676.0,1836.0
path,33725.0,2738.0
path,33663.0,2990.0
path,33469.0,3472.0
path,33086.0,4135.0
path,33027.0,4192.0
path,32919.0,4299.0
path,32811.0,4412.0
path,32811.0,4417.0
path,32791.0,4434.0
path,32746.0,4460.0
path,32699.0,4478.0
path,32610.0,4539.0
path,32529.0,4621.0
path,32532.0,4628.0
path,32520.0,4653.0
path,32488.0,4693.0
path,32468.0,4708.0
path,32422.0,4746.0
path,32364.0,4795.0
path,32353.0,4807.0
path,32327.0,4831.0
path,32294.0,4857.0
path,32272.0,4865.0
path,32209.0,5264.0
path,32167.0,5663.0
path,32173.0,5663.0
path,32184.0,5654.0
path,32195.0,5634.0
path,32195.0,5603.0
path,32224.0,5292.0
path,32260.0,4950.0
path,32263.0,4934.0
path,32275.0,4906.0
path,32296.0,4878.0
path,32308.0,4878.0
path,32322.0,4886.0
path,32331.0,4929.0
path,32328.0,4952.0
path,32313.0,5068.0
path,32287.0,5275.0
path,32276.0,5366.0
path,32251.0,5565.0
path,32219.0,5806.0
path,32208.0,5881.0
path,32197.0,5960.0
path,32222.0,6160.0
path,32243.0,6228.0
path,32280.0,6358.0
path,32317.0,6495.0
path,32317.0,6518.0
path,32350.0,6590.0
path,32398.0,6662.0
path,32406.0,6662.0
path,32418.0,6656.0
path,32427.0,6644.0
path,32425.0,6637.0
path,32426.0,6561.0
path,32435.0,6408.0
path,32442.0,6331.0
path,32457.0,6164.0
path,32475.0,5964.0
path,32488.0,5829.0
path,32524.0,5493.0
path,32575.0,5061.0
path,32595.0,4928.0
path,32615.0,4746.0
path,32615.0,4556.0
path,32594.0,4549.0
path,32561.0,4555.0
path,32545.0,4572.0
path,32561.0,4581.0
path,32572.0,4659.0
path,32558.0,4882.0
path,32550.0,4927.0
path,32531.0,5063.0
path,32506.0,5265.0
path,32499.0,5331.0
path,32485.0,5469.0
path,32469.0,5629.0
path,32467.0,5651.0
path,32458.0,5750.0
path,32443.0,5920.0
path,32437.0,5992.0
path,32422.0,6126.0
path,32402.0,6265.0
path,32396.0,6271.0
path,32387.0,6275.0
path,32378.0,6269.0
path,32378.0,6261.0
path,32362.0,6192.0
path,32326.0,6058.0
path,32289.0,5939.0
path,32252.0,5820.0
path,32232.0,5596.0
path,32248.0,5494.0
path,32287.0,5208.0
path,32339.0,4785.0
path,32346.0,4718.0
path,32354.0,4649.0
path,32405.0,4550.0
path,32437.0,4529.0
path,32480.0,4494.0
path,32520.0,4446.0
path,32514.0,4424.0
path,32537.0,4373.0
path,32614.0,4296.0
path,32636.0,4286.0
path,32680.0,4259.0
path,32730.0,4221.0
path,32736.0,4210.0
path,32756.0,4184.0
path,32787.0,4150.0
path,32887.0,4077.0
path,33145.0,3811.0
path,33473.0,3410.0
path,33518.0,3325.0
path,33623.0,3079.0
path,33751.0,2741.0
path,33816.0,2473.0
path,33864.0,1888.0
path,33815.0,966.0
path,33799.0,908.0
path,33767.0,781.0
path,33732.0,626.0
path,33727.0,578.0
path,33651.0,225.0
path,33535.0,-275.0
path,33516.0,-345.0
path,33487.0,-463.0
path,33430.0,-733.0
path,33422.0,-777.0
path,33396.0,-893.0
path,33357.0,-1054.0
path,33343.0,-1099.0
path,33318.0,-1204.0
path,33293.0,-1341.0
path,33293.0,-1398.0
path,33293.0,-1455.0
path,33363.0,-1512.0
path,33416.0,-1512.0
path,33486.0,-1509.0
path,33556.0,-1495.0
path,33556.0,-1478.0
path,33587.0,-1452.0
path,33682.0,-1426.0
path,33750.0,-1426.0
path,33832.0,-1416.0
path,33898.0,-1369.0
path,33890.0,-1349.0
path,33881.0,-1300.0
path,33877.0,-1206.0
path,33885.0,-1142.0
path,33893.0,-1078.0
path,34006.0,-1014.0
path,34064.0,-1014.0
path,34195.0,-1016.0
path,34358.0,-1021.0
path,34415.0,-1027.0
path,34472.0,-1033.0
path,34541.0,-998.0
path,34553.0,-955.0
path,34568.0,-801.0
path,34573.0,-582.0
path,34567.0,-548.0
path,34546.0,-494.0
path,34442.0,-360.0
path,34329.0,-252.0
path,34185.0,-126.0
path,33990.0,-14.0
path,33946.0,-27.0
path,33889.0,-67.0
path,33825.0,-203.0
path,33820.0,-277.0
path,33815.0,-351.0
path,33848.0,-426.0
path,33869.0,-426.0
path,33918.0,-428.0
path,33981.0,-431.0
path,33995.0,-432.0
path,34032.0,-435.0
path,34084.0,-439.0
path,34100.0,-440.0
path,34140.0,-456.0
path,34200.0,-494.0
path,34238.0,-535.0
path,34370.0,-649.0
path,34518.0,-763.0
path,34523.0,-763.0
path,34533.0,-767.0
path,34543.0,-777.0
path,34543.0,-811.0
path,34425.0,-778.0
path,34260.0,-684.0
path,34228.0,-641.0
path,34186.0,-595.0
path,34051.0,-543.0
path,33969.0,-538.0
path,33877.0,-528.0
path,33785.0,-483.0
path,33785.0,-386.0
path,33807.0,-197.0
path,33851.0,-8.0
path,33856.0,-8.0
path,33863.0,4.0
path,33867.0,32.0
path,33863.0,47.0
path,33861.0,94.0
path,33864.0,166.0
path,33872.0,203.0
path,33932.0,508.0
path,34009.0,905.0
path,34014.0,932.0
path,34038.0,963.0
path,34062.0,969.0
path,34063.0,949.0
path,34007.0,630.0
path,33936.0,257.0
path,33931.0,238.0
path,33921.0,190.0
path,33910.0,125.0
path,33907.0,98.0
path,33907.0,68.0
path,33934.0,35.0
path,34009.0,27.0
path,34110.0,4.0
path,34312.0,-116.0
path,34411.0,-210.0
path,34513.0,-309.0
path,34625.0,-465.0
path,34631.0,-498.0
path,34642.0,-583.0
path,34653.0,-700.0
path,34653.0,-748.0
path,34656.0,-805.0
path,34676.0,-867.0
path,34691.0,-871.0
path,34711.0,-885.0
path,34731.0,-925.0
path,34731.0,-955.0
path,34737.0,-994.0
path,34772.0,-1051.0
path,34791.0,-1063.0
path,34829.0,-1095.0
path,34870.0,-1140.0
path,34876.0,-1163.0
path,34882.0,-1186.0
path,34922.0,-1186.0
path,34941.0,-1173.0
path,34993.0,-1147.0
path,35067.0,-1117.0
path,35101.0,-1111.0
path,35141.0,-1100.0
path,35181.0,-1069.0
path,35181.0,-1056.0
path,35177.0,-1032.0
path,35167.0,-1008.0
path,35162.0,-1008.0
path,35115.0,-982.0
path,35023.0,-924.0
path,34908.0,-844.0
path,34800.0,-767.0
path,34692.0,-720.0
path,34692.0,-740.0
path,34700.0,-769.0
path,34733.0,-809.0
path,34787.0,-832.0
path,34904.0,-906.0
path,35021.0,-1001.0
path,35021.0,-1027.0
path,35020.0,-1053.0
path,34977.0,-1040.0
path,34958.0,-1021.0
path,34903.0,-978.0
path,34823.0,-923.0
path,34779.0,-902.0
path,34735.0,-881.0
path,34685.0,-760.0
path,34680.0,-676.0
path,34669.0,-567.0
path,34632.0,-406.0
path,34597.0,-336.0
path,34502.0,-204.0
path,34342.0,-39.0
path,34287.0,-10.0
path,34199.0,54.0
path,34130.0,129.0
path,34140.0,136.0
path,34149.0,177.0
path,34145.0,354.0
path,34121.0,599.0
path,34095.0,882.0
path,34084.0,1165.0
path,34102.0,1165.0
path,34126.0,1140.0
path,34144.0,1067.0
path,34140.0,1043.0
path,34141.0,935.0
path,34151.0,747.0
path,34160.0,667.0
path,34178.0,504.0
path,34197.0,319.0
path,34200.0,283.0
path,34207.0,242.0
path,34262.0,175.0
path,34325.0,141.0
path,34459.0,37.0
path,34611.0,-112.0
path,34632.0,-164.0
path,34682.0,-252.0
path,34752.0,-340.0
path,34774.0,-340.0
path,34904.0,-402.0
path,35054.0,-487.0
path,35061.0,-495.0
path,35080.0,-510.0
path,35106.0,-525.0
path,35118.0,-525.0
path,35132.0,-449.0
path,35146.0,11.0
path,35146.0,470.0
path,35146.0,929.0
path,35124.0,1400.0
path,35099.0,1413.0
path,35052.0,1451.0
path,34899.0,1619.0
path,34810.0,1728.0
path,34673.0,1911.0
path,34463.0,2229.0
path,34422.0,2306.0
path,34355.0,2420.0
path,34274.0,2537.0
path,34247.0,2544.0
path,34212.0,2578.0
path,34188.0,2660.0
path,34194.0,2684.0
path,34198.0,2730.0
path,34193.0,2798.0
path,34170.0,2854.0
path,34114.0,3101.0
path,34052.0,3464.0
path,34043.0,3635.0
path,34065.0,3909.0
path,34177.0,4275.0
path,34213.0,4313.0
path,34265.0,4361.0
path,34338.0,4406.0
path,34363.0,4403.0
path,34390.0,4396.0
path,34424.0,4333.0
path,34434.0,4245.0
path,34529.0,3981.0
path,34643.0,3747.0
path,34647.0,3754.0
path,34655.0,3823.0
path,34665.0,3961.0
path,34668.0,4098.0
path,34659.0,4313.0
path,34607.0,4654.0
path,34583.0,4723.0
path,34545.0,4880.0
path,34471.0,5340.0
path,34466.0,5387.0
path,34451.0,5510.0
path,34431.0,5680.0
path,34425.0,5727.0
path,34405.0,5889.0
path,34374.0,6144.0
path,34363.0,6238.0
path,34339.0,6440.0
path,34310.0,6680.0
path,34295.0,6803.0
path,34265.0,7046.0
path,34225.0,7374.0
path,34220.0,7419.0
path,34202.0,7575.0
path,34172.0,7822.0
path,34161.0,7913.0
path,34137.0,8114.0
path,34107.0,8359.0
path,34102.0,8403.0
path,34079.0,8593.0
path,34039.0,8918.0
path,34022.0,9053.0
path,33987.0,9334.0
path,33947.0,9659.0
path,33942.0,9703.0
path,33928.0,9819.0
path,33908.0,9979.0
path,33902.0,10023.0
path,33887.0,10137.0
path,33867.0,10292.0
path,33863.0,10333.0
path,33845.0,10480.0
path,33816.0,10715.0
path,33789.0,10916.0
path,33752.0,11204.0
path,33692.0,11699.0
path,33672.0,11877.0
path,33650.0,12031.0
path,33674.0,12506.0
path,33682.0,12567.0
path,33702.0,12715.0
path,33727.0,12910.0
path,33733.0,12957.0
path,33750.0,13087.0
path,33775.0,13272.0
path,33782.0,13327.0
path,33801.0,13465.0
path,33826.0,13650.0
path,33832.0,13697.0
path,33847.0,13809.0
path,33868.0,13955.0
path,33873.0,13988.0
path,33891.0,14134.0
path,33920.0,14384.0
path,33931.0,14488.0
path,33960.0,14751.0
path,34000.0,15105.0
path,34011.0,15196.0
path,34040.0,15449.0
path,34080.0,15809.0
path,34091.0,15916.0
path,34115.0,16149.0
path,34145.0,16429.0
path,34151.0,16476.0
path,34168.0,16642.0
path,34193.0,16907.0
path,34201.0,17006.0
path,34220.0,17231.0
path,34245.0,17511.0
path,34250.0,17566.0
path,34268.0,17794.0
path,34297.0,18179.0
path,34308.0,18336.0
path,34333.0,18680.0
path,34363.0,19095.0
path,34369.0,19167.0
path,34382.0,19339.0
path,34399.0,19562.0
path,34406.0,19654.0
path,29440.0,19654.0
path,24474.0,19654.0
path,24469.0,19602.0
path,24464.0,19553.0
path,24436.0,19138.0
path,24374.0,18190.0
path,24367.0,18066.0
path,24349.0,17778.0
path,24325.0,17413.0
path,24309.0,17188.0
path,24280.0,16740.0
path,24235.0,15955.0
path,24227.0,15782.0
path,24208.0,15417.0
path,24183.0,14991.0
path,24178.0,14930.0
path,24168.0,14774.0
path,24158.0,14562.0
path,24158.0,14444.0
path,24154.0,14312.0
path,24116.0,14180.0
path,24091.0,14180.0
path,24066.0,14180.0
path,24048.0,15640.0
path,24055.0,17100.0
path,24062.0,18560.0
path,24039.0,20020.0
path,24003.0,20020.0
path,23964.0,20010.0
path,23934.0,19900.0
path,23938.0,19859.0
path,23948.0,19733.0
path,23961.0,19544.0
path,23964.0,19482.0
path,23975.0,19351.0
path,23993.0,19198.0
path,24003.0,19165.0
path,24012.0,19124.0
path,24009.0,19075.0
path,23997.0,19067.0
path,23985.0,19057.0
path,23986.0,19039.0
path,24005.0,19026.0
path,24013.0,19002.0
path,23999.0,18987.0
path,23986.0,18992.0
path,23969.0,19010.0
path,23953.0,19063.0
path,23955.0,19121.0
path,23946.0,19380.0
path,23926.0,19750.0
path,23922.0,19797.0
path,23916.0,19888.0
path,23913.0,19986.0
path,23917.0,19996.0
path,23885.0,20009.0
path,23703.0,20022.0
path,23517.0,20022.0
path,23523.0,19650.0
path,23526.0,19445.0
path,23536.0,18930.0
path,23551.0,18242.0
path,23556.0,18069.0
path,23568.0,17567.0
path,23583.0,16837.0
path,23586.0,16609.0
path,23598.0,15920.0
path,23618.0,14895.0
path,23644.0,13786.0
path,23670.0,10811.0
path,23669.0,6779.0
path,23662.0,6506.0
path,23655.0,6233.0
path,23678.0,5960.0
path,23694.0,5960.0
path,23748.0,5969.0
path,23834.0,5989.0
path,23865.0,6000.0
path,23936.0,6020.0
path,24025.0,6040.0
path,24094.0,6041.0
path,24160.0,6026.0
path,24232.0,6432.0
path,24238.0,6809.0
path,24255.0,7493.0
path,24291.0,8462.0
path,24297.0,8545.0
path,24310.0,8796.0
path,24327.0,9171.0
path,24330.0,9295.0
path,24340.0,9522.0
path,24354.0,9752.0
path,24359.0,9755.0
path,24368.0,9871.0
path,24378.0,10121.0
path,24379.0,10256.0
path,24387.0,10647.0
path,24403.0,11217.0
path,24417.0,11524.0
path,24431.0,11852.0
path,24428.0,12237.0
path,24418.0,12270.0
path,24397.0,12332.0
path,24372.0,12397.0
path,24369.0,12400.0
path,24361.0,12410.0
path,24351.0,12427.0
path,24348.0,12436.0
path,24340.0,12445.0
path,24321.0,12447.0
path,24310.0,12439.0
path,24298.0,12427.0
path,24296.0,12411.0
path,24317.0,12403.0
path,24330.0,12378.0
path,24320.0,12357.0
path,24302.0,12359.0
path,24278.0,12371.0
path,24249.0,12412.0
path,24246.0,12432.0
path,24230.0,12480.0
path,24201.0,12542.0
path,24177.0,12567.0
path,24154.0,12584.0
path,24093.0,13010.0
path,24082.0,13137.0
path,24071.0,13264.0
path,24108.0,13439.0
path,24192.0,13524.0
path,24336.0,13682.0
path,24481.0,13861.0
path,24482.0,13872.0
path,24482.0,13904.0
path,24481.0,13952.0
path,24480.0,13967.0
path,24483.0,13994.0
path,24492.0,14021.0
path,24498.0,14021.0
path,24510.0,14013.0
path,24522.0,13996.0
path,24528.0,13928.0
path,24533.0,13834.0
path,24531.0,13735.0
path,24526.0,13732.0
path,24517.0,13715.0
path,24508.0,13684.0
path,24508.0,13664.0
path,24504.0,13640.0
path,24485.0,13620.0
path,24470.0,13624.0
path,24439.0,13614.0
path,24373.0,13559.0
path,24329.0,13503.0
path,24284.0,13442.0
path,24256.0,13368.0
path,24266.0,13360.0
path,24296.0,13348.0
path,24340.0,13338.0
path,24354.0,13341.0
path,24390.0,13343.0
path,24438.0,13342.0
path,24458.0,13337.0
path,24479.0,13326.0
path,24500.0,13193.0
path,24500.0,13086.0
path,24497.0,12955.0
path,24479.0,12804.0
path,24442.0,12755.0
path,24378.0,12652.0
path,24325.0,12545.0
path,24331.0,12543.0
path,24342.0,12526.0
path,24353.0,12494.0
path,24353.0,12454.0
path,24368.0,12409.0
path,24398.0,12399.0
path,24413.0,12435.0
path,24436.0,12472.0
path,24487.0,12481.0
path,24503.0,12465.0
path,24523.0,12437.0
path,24537.0,12384.0
path,24534.0,12367.0
path,24525.0,12319.0
path,24513.0,12251.0
path,24510.0,12228.0
path,24499.0,12190.0
path,24480.0,12152.0
path,24463.0,12152.0
path,24446.0,12155.0
path,24446.0,12220.0
path,24453.0,12248.0
path,24464.0,12304.0
path,24473.0,12367.0
path,24465.0,12388.0
path,24441.0,12401.0
path,24407.0,12383.0
path,24401.0,12367.0
path,24386.0,12337.0
path,24367.0,12307.0
path,24349.0,12307.0
path,24309.0,12340.0
path,24269.0,12400.0
path,24269.0,12423.0
path,24266.0,12451.0
path,24249.0,12474.0
path,24235.0,12469.0
path,24220.0,12468.0
path,24210.0,12494.0
path,24214.0,12512.0
path,24230.0,12556.0
path,24257.0,12614.0
path,24268.0,12628.0
path,24288.0,12658.0
path,24308.0,12693.0
path,24308.0,12698.0
path,24316.0,12719.0
path,24334.0,12754.0
path,24353.0,12785.0
path,24378.0,12899.0
path,24386.0,13025.0
path,24378.0,13030.0
path,24371.0,13040.0
path,24374.0,13056.0
path,24396.0,13070.0
path,24391.0,13114.0
path,24363.0,13146.0
path,24354.0,13141.0
path,24331.0,13132.0
path,24300.0,13123.0
path,24292.0,13124.0
path,24263.0,13124.0
path,24216.0,13124.0
path,24180.0,13122.0
path,24144.0,13137.0
path,24132.0,12885.0
path,24145.0,12739.0
path,24159.0,12590.0
path,24201.0,12407.0
path,24222.0,12383.0
path,24248.0,12358.0
path,24285.0,12346.0
path,24294.0,12356.0
path,24303.0,12371.0
path,24304.0,12386.0
path,24298.0,12386.0
path,24287.0,12393.0
path,24276.0,12408.0
path,24276.0,12416.0
path,24280.0,12431.0
path,24289.0,12446.0
path,24294.0,12446.0
path,24310.0,12439.0
path,24335.0,12424.0
path,24343.0,12416.0
path,24362.0,12401.0
path,24387.0,12386.0
path,24393.0,12386.0
path,24404.0,12382.0
path,24415.0,12372.0
path,24415.0,12367.0
path,24411.0,12357.0
path,24401.0,12347.0
path,24386.0,12347.0
path,24374.0,12309.0
path,24377.0,12262.0
path,24384.0,12258.0
path,24405.0,12218.0
path,24436.0,12138.0
path,24453.0,12070.0
path,24470.0,11978.0
path,24477.0,11608.0
path,24470.0,11444.0
path,24456.0,11124.0
path,24440.0,10776.0
path,24438.0,10749.0
path,24434.0,10498.0
path,24430.0,10001.0
path,24429.0,9729.0
path,24424.0,9281.0
path,24414.0,8833.0
path,24408.0,8833.0
path,24397.0,8850.0
path,24384.0,8888.0
path,24382.0,8908.0
path,24375.0,8884.0
path,24364.0,8786.0
path,24360.0,8712.0
path,24348.0,8510.0
path,24331.0,8225.0
path,24318.0,8025.0
path,24288.0,7238.0
path,24259.0,6235.0
path,24260.0,6036.0
path,24256.0,5824.0
path,24183.0,5612.0
path,24162.0,5612.0
path,24098.0,5603.0
path,24003.0,5583.0
path,23971.0,5572.0
path,23894.0,5552.0
path,23793.0,5532.0
path,23748.0,5532.0
path,23703.0,5532.0
path,23665.0,5830.0
path,23692.0,6961.0
path,23719.0,9878.0
path,23720.0,13895.0
path,23712.0,14231.0
path,23695.0,15026.0
path,23675.0,16046.0
path,23672.0,16272.0
path,23662.0,16831.0
path,23647.0,17571.0
path,23638.0,17901.0
path,23619.0,18728.0
path,23599.0,19711.0
path,23599.0,19793.0
path,20316.0,19793.0
path,17034.0,19793.0
path,17034.0,19716.0
path,17033.0,19557.0
path,17018.0,18903.0
path,16994.0,18070.0
path,16988.0,17968.0
path,16975.0,17695.0
path,16959.0,17315.0
path,16956.0,17208.0
path,16948.0,16991.0
path,16938.0,16746.0
path,16936.0,16719.0
path,16929.0,16606.0
path,16919.0,16416.0
path,16916.0,16339.0
path,16908.0,16183.0
path,16898.0,16008.0
path,16896.0,15989.0
path,16889.0,15889.0
path,16879.0,15709.0
path,16873.0,15537.0
path,16858.0,15152.0
path,16839.0,14697.0
path,16838.0,14669.0
path,16832.0,14613.0
path,16822.0,14550.0
path,16808.0,14526.0
path,16784.0,14515.0
path,16764.0,14541.0
path,16767.0,14575.0
path,16773.0,14655.0
path,16791.0,14982.0
path,16793.0,15026.0
path,16802.0,15194.0
path,16818.0,15469.0
path,16824.0,15576.0
path,16837.0,15816.0
path,16852.0,16111.0
path,16854.0,16166.0
path,16861.0,16298.0
path,16871.0,16468.0
path,16874.0,16507.0
path,16881.0,16658.0
path,16891.0,16907.0
path,16893.0,17005.0
path,16902.0,17270.0
path,16917.0,17640.0
path,16922.0,17745.0
path,16934.0,18058.0
path,16949.0,18519.0
path,16952.0,18668.0
path,16960.0,18956.0
path,16970.0,19266.0
path,16973.0,19288.0
path,16975.0,19345.0
path,16974.0,19423.0
path,16968.0,19460.0
path,16962.0,19497.0
path,16615.0,19534.0
path,16273.0,19534.0
path,16245.0,19401.0
path,16229.0,19329.0
path,16193.0,19168.0
path,16147.0,18971.0
path,16137.0,18935.0
path,16111.0,18834.0
path,16075.0,18689.0
path,16066.0,18645.0
path,16040.0,18529.0
path,16003.0,18369.0
path,15992.0,18325.0
path,15964.0,18207.0
path,15925.0,18042.0
path,15915.0,17995.0
path,15885.0,17870.0
path,15842.0,17695.0
path,15710.0,17209.0
path,15423.0,15962.0
path,15068.0,14217.0
path,15029.0,13941.0
path,14986.0,13636.0
path,14935.0,13296.0
path,14930.0,13277.0
path,14916.0,13206.0
path,14896.0,13091.0
path,14890.0,13047.0
path,14875.0,12942.0
path,14855.0,12807.0
path,14840.0,12715.0
path,14780.0,12325.0
path,14710.0,11855.0
path,14677.0,11602.0
path,14593.0,11001.0
path,14473.0,10186.0
path,14426.0,9907.0
path,14373.0,9565.0
path,14319.0,9046.0
path,14318.0,8938.0
path,14313.0,8767.0
path,14302.0,8594.0
path,14285.0,8589.0
path,14275.0,8932.0
path,14284.0,9408.0
path,14293.0,9470.0
path,14320.0,9647.0
path,14360.0,9902.0
path,14390.0,10077.0
path,14473.0,10608.0
path,14589.0,11394.0
path,14599.0,11474.0
path,14654.0,11852.0
path,14724.0,12322.0
path,14729.0,12352.0
path,14743.0,12443.0
path,14763.0,12578.0
path,14769.0,12622.0
path,14784.0,12718.0
path,14804.0,12833.0
path,14812.0,12868.0
path,14824.0,12932.0
path,14875.0,13272.0
path,14943.0,13770.0
path,15166.0,15029.0
path,15521.0,16774.0
path,15534.0,16824.0
path,15567.0,16952.0
path,15610.0,17127.0
path,15621.0,17174.0
path,15649.0,17295.0
path,15688.0,17460.0
path,15699.0,17504.0
path,15727.0,17620.0
path,15764.0,17780.0
path,15774.0,17824.0
path,15798.0,17927.0
path,15830.0,18057.0
path,15847.0,18118.0
path,15920.0,18429.0
path,15993.0,18754.0
path,15993.0,18761.0
path,15832.0,18771.0
path,15362.0,18781.0
path,14892.0,18781.0
path,14892.0,14617.0
path,-13.0,-146.0
path,23582.0,18566.0
path,23582.0,18547.0
path,23578.0,18512.0
path,23568.0,18477.0
path,23563.0,18477.0
path,23553.0,18493.0
path,23543.0,18528.0
path,23543.0,18547.0
path,23548.0,18582.0
path,23558.0,18617.0
path,23564.0,18617.0
path,23574.0,18601.0
path,23584.0,18566.0
path,23584.0,18566.0
path,23586.0,17899.0
path,23589.0,17768.0
path,23589.0,17580.0
path,23576.0,17392.0
path,23571.0,17392.0
path,23562.0,17460.0
path,23553.0,17610.0
path,23553.0,17786.0
path,23570.0,17991.0
path,23592.0,18029.0
path,23592.0,18029.0
path,23800.0,17956.0
path,23800.0,17926.0
path,23796.0,17871.0
path,23786.0,17816.0
path,23781.0,17816.0
path,23771.0,17841.0
path,23761.0,17896.0
path,23761.0,17926.0
path,23766.0,17981.0
path,23776.0,18036.0
path,23782.0,18036.0
path,23792.0,18011.0
path,23802.0,17956.0
